Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,04/04/17 09:00:00,94.4873,0.0942,2.8707,2.9649,2.1550,265.5453,10.7582,37.5371,49.1699,0.1304,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,05/04/17 09:00:00,94.3728,0.0950,3.0832,3.1782,2.0372,264.9213,11.2495,37.4355,49.0145,0.1298,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,06/04/17 09:00:00,93.8378,0.0911,3.4525,3.5436,2.1584,263.6058,11.0412,37.3622,48.8099,0.1216,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,07/04/17 09:00:00,93.0482,0.0814,3.8902,3.9716,2.5082,261.6481,11.2732,37.3070,48.5914,3.7120,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,08/04/17 09:00:00,92.9753,0.0813,4.1537,4.2350,2.2775,261.4858,10.9576,37.1700,48.3943,3.9309,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,09/04/17 09:00:00,93.6689,0.0872,3.7683,3.8556,2.0592,262.7213,10.6467,37.1868,48.5691,3.6329,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,10/04/17 09:00:00,94.6684,0.0984,2.9421,3.0405,1.8842,268.2921,10.9270,37.4384,49.0768,3.9423,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,11/04/17 09:00:00,93.5444,0.0866,3.7591,3.8457,2.1947,270.4575,11.1678,37.2227,48.5949,3.7618,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,12/04/17 09:00:00,93.3967,0.0822,3.8772,3.9595,2.2239,263.4019,11.4503,37.1976,48.5311,4.0307,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,13/04/17 09:00:00,93.5153,0.0855,3.8080,3.8936,2.1833,261.9463,11.6252,37.2017,48.5618,3.7027,
S-CMBGN030-TR01,CRE 26 Ciudad Mendoza,Pto. de Calidad Cd. Mendoza T.R.,14/04/17 09:00:00,94.1674,0.0901,3.3636,3.4538,2.0068,262.4121,10.9597,37.2959,48.8108,4.0051,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,01/04/17 05:00:00,99.3516,0.1130,0.1143,0.2273,0.1666,253.1627,33.5174,37.9107,50.6496,2.5948,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,02/04/17 05:00:00,99.1912,0.0931,0.1682,0.2613,0.2668,257.4662,35.1620,37.9504,50.6608,1.1180,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,03/04/17 05:00:00,99.2127,0.0808,0.1627,0.2435,0.2657,253.4654,30.1447,37.9535,50.6743,1.2312,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,04/04/17 05:00:00,99.2335,0.0850,0.1553,0.2403,0.2539,254.2788,31.8272,37.9471,50.6712,1.0169,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,05/04/17 05:00:00,99.2416,0.0954,0.1493,0.2447,0.2445,252.6640,31.3206,37.9400,50.6626,1.2471,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,06/04/17 05:00:00,99.2311,0.0997,0.1510,0.2507,0.2484,251.5391,27.2172,37.9393,50.6583,1.0639,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,07/04/17 05:00:00,99.2440,0.0949,0.1483,0.2433,0.2448,251.5984,27.6550,37.9394,50.6631,1.0599,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,08/04/17 05:00:00,99.2460,0.0884,0.1497,0.2381,0.2464,253.7573,28.6634,37.9432,50.6692,1.0836,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,09/04/17 05:00:00,99.2445,0.0872,0.1501,0.2373,0.2477,253.6807,31.8008,37.9447,50.6709,1.1153,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,10/04/17 05:00:00,99.3170,0.1077,0.1210,0.2287,0.1963,251.3368,32.0251,37.9221,50.6573,2.0239,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,11/04/17 05:00:00,99.2262,0.0899,0.1551,0.2450,0.2560,251.9550,31.2590,37.9458,50.6669,1.1273,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,12/04/17 05:00:00,99.2296,0.0838,0.1552,0.2389,0.2568,252.9274,30.5536,37.9498,50.6738,1.0356,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,13/04/17 05:00:00,99.2241,0.0918,0.1542,0.2460,0.2553,253.0068,30.1673,37.9468,50.6668,1.1056,
S-CMBGN031-TR07,CRE 56 San Pablo Rincon Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,14/04/17 05:00:00,99.1849,0.0949,0.1645,0.2593,0.2731,253.5964,30.9016,37.9531,50.6630,1.1168,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,01/04/17 05:00:00,98.5549,0.1215,0.2700,0.3915,0.6350,269.9008,0.0716,38.1314,50.6872,2.0142,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,02/04/17 05:00:00,98.5568,0.1213,0.2690,0.3903,0.6334,271.0797,0.0827,38.1422,50.6959,2.8162,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,03/04/17 05:00:00,98.5561,0.1212,0.2661,0.3873,0.6366,267.9071,0.0669,38.1419,50.6940,2.4897,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,04/04/17 05:00:00,98.5723,0.1207,0.2679,0.3885,0.6280,264.5345,0.0644,38.1302,50.6801,2.7345,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,05/04/17 05:00:00,98.5618,0.1212,0.2690,0.3902,0.6330,266.0101,0.0571,38.1352,50.6952,2.8343,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,06/04/17 05:00:00,98.5511,0.1216,0.2690,0.3906,0.6438,259.7304,0.0351,38.1323,50.6867,2.1724,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,07/04/17 05:00:00,98.5539,0.1216,0.2661,0.3877,0.6435,259.4183,0.0476,38.0538,50.5846,2.1756,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,08/04/17 05:00:00,98.5692,0.1200,0.2933,0.4133,0.6114,257.2405,0.0615,38.3177,50.9515,2.2163,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,09/04/17 05:00:00,98.5715,0.1208,0.2633,0.3841,0.6301,263.6909,0.0731,38.1327,50.6973,2.5581,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,10/04/17 05:00:00,98.5641,0.1207,0.2633,0.3840,0.6309,268.9502,0.0737,38.1428,50.7056,3.1731,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,11/04/17 05:00:00,98.5504,0.1213,0.2662,0.3875,0.6384,268.1783,0.0593,38.1461,50.7021,2.9723,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,12/04/17 05:00:00,98.4982,0.1214,0.3252,0.4466,0.6380,263.6045,0.0580,38.1144,50.6557,2.7858,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,13/04/17 05:00:00,98.5103,0.1214,0.3130,0.4345,0.6387,256.8470,0.0532,38.1113,50.6525,2.4461,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,14/04/17 05:00:00,98.4983,0.1214,0.3252,0.4466,0.6380,,0.0580,38.1060,50.6467,2.4943,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,01/04/17 05:00:00,98.3672,0.2209,0.2477,0.4686,0.8813,241.7153,17.1853,38.0686,50.5970,1.0051,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,02/04/17 05:00:00,98.3667,0.2156,0.2475,0.4631,0.8801,247.2609,27.3477,38.0773,50.6058,1.8046,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,03/04/17 05:00:00,98.3830,0.2044,0.2492,0.4536,0.8816,237.6713,12.5386,38.0741,50.6114,1.9571,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,04/04/17 05:00:00,98.3793,0.2101,0.2483,0.4584,0.8826,227.5985,13.3421,38.0700,50.6053,1.8275,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,05/04/17 05:00:00,98.3723,0.2156,0.2477,0.4633,0.8815,230.7609,14.2086,38.0709,50.6021,2.0413,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,06/04/17 05:00:00,98.3858,0.2080,0.2485,0.4565,0.8781,221.9286,10.2861,38.0696,50.6066,1.9199,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,07/04/17 05:00:00,98.3777,0.2159,0.2475,0.4634,0.8785,224.4191,11.7745,38.0677,50.6003,1.9959,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,08/04/17 05:00:00,98.3624,0.2258,0.2467,0.4725,0.8818,224.1986,10.9523,38.0676,50.5934,1.7127,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,09/04/17 05:00:00,98.3719,0.2124,0.2479,0.4603,0.8813,230.8519,13.4345,38.0754,50.6069,1.6815,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,10/04/17 05:00:00,98.3809,0.2099,0.2483,0.4583,0.8804,230.0843,12.9404,38.0707,50.6058,1.7724,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,11/04/17 05:00:00,98.3857,0.2148,0.2461,0.4609,0.8743,227.0383,12.4034,38.0663,50.6009,1.8775,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,12/04/17 05:00:00,98.3845,0.2205,0.2450,0.4655,0.8733,226.5575,11.8294,38.0626,50.5952,1.9458,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,13/04/17 05:00:00,98.4599,0.2082,0.2465,0.4547,0.8699,217.9454,10.2658,38.0180,50.5787,2.1282,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,14/04/17 05:00:00,98.6412,0.2163,0.2465,0.4628,0.8733,201.1849,11.3825,37.8648,50.4875,2.2802,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,01/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,02/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,03/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,04/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,05/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,06/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,07/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,08/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,09/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,10/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,11/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,12/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,13/04/17 05:00:00,,,,,,,,,,,
S-CMEGN230-TR09,CRE 51 Papan,Pto. de Calidad Iny. PEP PAPAN,14/04/17 05:00:00,,,,,,,,,,,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,01/04/17 09:00:00,96.0386,0.0000,0.0465,0.0465,3.6005,201.8275,0.0206,38.9781,51.3637,0.0378,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,02/04/17 09:00:00,95.9986,0.0000,0.0390,0.0390,3.6440,201.9870,0.0209,38.9958,51.3773,0.0256,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,03/04/17 09:00:00,95.9976,0.0000,0.0386,0.0386,3.6453,201.9917,0.0196,38.9964,51.3777,0.0257,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,04/04/17 09:00:00,95.9982,0.0000,0.0383,0.0383,3.6449,201.9926,0.0262,38.9965,51.3780,0.0281,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,05/04/17 09:00:00,96.2737,0.3870,0.1751,0.5620,2.9010,,0.1020,38.5647,50.7969,0.0249,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,06/04/17 09:00:00,96.1646,0.3818,0.1813,0.5631,2.9730,,0.2526,38.5923,50.8149,0.0203,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,07/04/17 09:00:00,96.0465,0.3702,0.1872,0.5573,3.0869,,0.0964,38.6475,50.8572,0.0441,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,08/04/17 09:00:00,96.1365,0.3416,0.1638,0.5054,3.0410,,1.8488,38.6614,50.8913,0.0991,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,09/04/17 09:00:00,96.1413,0.3356,0.1758,0.5114,3.0328,,2.2217,38.6538,50.8784,0.0849,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,10/04/17 09:00:00,96.0461,0.1528,0.0998,0.2526,3.3860,201.8741,5.9475,38.8467,51.1533,-0.0353,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,11/04/17 09:00:00,96.1176,0.1198,0.0700,0.1899,3.3871,213.1000,3.9682,38.8633,51.2005,0.0814,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,12/04/17 09:00:00,96.0943,0.0716,0.0546,0.1263,3.4643,213.0990,1.3525,38.9154,51.2687,0.0669,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,13/04/17 09:00:00,96.1067,0.0000,0.0339,0.0339,3.5425,207.8850,0.0591,38.9709,51.3601,0.0363,
S-GUBGN030-TR01,CRE 23 Guadalajara,Pto. de Calidad El Castillo T.R.,14/04/17 09:00:00,96.6932,0.0000,0.0627,0.0627,2.9730,207.9322,0.0729,38.7693,51.2383,0.0830,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,01/04/17 09:00:00,91.7551,0.1095,1.5868,1.6964,6.0659,209.8878,8.1091,39.1535,50.6755,0.1911,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,02/04/17 09:00:00,91.6746,0.1111,1.6160,1.7271,6.1622,209.4755,7.9931,39.1401,50.6539,0.2213,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,03/04/17 09:00:00,91.7758,0.1191,1.6726,1.7918,6.0247,208.8660,7.7980,39.0605,50.5776,0.2043,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,04/04/17 09:00:00,91.4364,0.1113,1.7767,1.8880,6.1994,211.5184,8.4046,39.1193,50.5696,0.2210,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,05/04/17 09:00:00,91.0778,0.1284,1.7267,1.8551,6.5484,211.6829,8.1378,39.2534,50.6568,0.2578,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,06/04/17 09:00:00,90.9885,0.1200,1.8343,1.9543,6.5758,223.2576,30.9730,39.2013,50.5849,0.2606,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,07/04/17 09:00:00,91.1594,0.1054,1.8077,1.9131,6.4959,218.4804,22.9454,39.1628,50.5849,0.2753,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,08/04/17 09:00:00,91.1398,0.1015,1.7405,1.8420,6.5753,241.8859,15.5655,39.2190,50.6500,0.2774,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,09/04/17 09:00:00,91.0156,0.1158,1.8263,1.9421,6.6089,235.8617,12.9621,39.1855,50.5825,0.2322,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,10/04/17 09:00:00,90.9497,0.1116,1.9150,2.0266,6.5967,245.6277,10.7447,39.1472,50.5239,0.2438,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,11/04/17 09:00:00,91.0803,0.1111,1.7614,1.8725,6.6271,213.2485,9.6730,39.2073,50.6272,0.2561,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,12/04/17 09:00:00,91.6203,0.0891,1.5417,1.6308,6.3409,209.4434,8.0703,39.2096,50.7421,0.2331,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,13/04/17 09:00:00,91.4441,0.0840,1.4955,1.5795,6.5461,210.1446,7.2568,39.3005,50.8179,0.3432,
S-HEBGN252-TR04,CRE 65 Naco-Hermosillo,Pto. de Calidad PR Fenosa T.R.,14/04/17 09:00:00,91.2629,0.0844,1.5500,1.6344,6.6309,210.8611,6.7245,39.3294,50.8094,0.3842,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,01/04/17 09:00:00,95.3335,0.8244,0.3558,1.1803,3.1895,223.3798,24.3398,38.4512,50.3373,1.6852,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,02/04/17 09:00:00,95.5499,0.8324,0.3378,1.1702,3.0143,222.3927,24.5839,38.3828,50.3010,1.6699,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,03/04/17 09:00:00,95.7220,0.8365,0.3311,1.1676,2.8473,273.1500,24.8554,38.3324,50.2723,1.6982,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,04/04/17 09:00:00,95.3677,0.8036,0.3114,1.1149,3.1213,247.5729,24.8326,38.5136,50.4088,1.6136,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,05/04/17 09:00:00,95.1644,0.7250,0.2910,1.0159,3.3288,229.3323,21.6611,38.6664,50.5587,1.5852,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,06/04/17 09:00:00,95.2443,0.7317,0.2559,0.9876,3.2237,250.4775,22.4396,38.6836,50.5807,1.4906,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,07/04/17 09:00:00,95.4112,0.7632,0.2573,1.0205,3.1110,257.2750,22.4247,38.5848,50.5026,1.7104,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,08/04/17 09:00:00,95.3304,0.8950,0.2904,1.1854,3.1591,261.0366,25.8370,38.4579,50.3237,1.9547,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,09/04/17 09:00:00,95.3236,0.8375,0.3077,1.1452,3.2049,263.0408,26.1288,38.4973,50.3782,1.8987,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,10/04/17 09:00:00,94.9803,0.6753,0.2375,0.9128,3.4883,250.2971,24.9258,38.8386,50.7160,1.2989,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,11/04/17 09:00:00,94.4583,0.5505,0.1920,0.7425,3.9113,249.9976,20.5761,39.1878,51.0203,1.1029,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,12/04/17 09:00:00,94.6673,0.5907,0.2131,0.8037,3.7476,255.5491,22.7333,39.0524,50.9071,1.2515,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,13/04/17 09:00:00,94.8375,0.5833,0.2034,0.7866,3.6091,260.4764,18.6841,39.0161,50.8962,1.1481,
S-MABGN040-TR06,CRE 13 Madero II,Pto. de Calidad El Blanco T.R.,14/04/17 09:00:00,94.9674,0.5826,0.2118,0.7944,3.5773,255.4365,18.5515,38.9289,50.8441,1.0709,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,01/04/17 09:00:00,95.4072,0.8093,0.3420,1.1513,3.1416,252.1945,1.7362,38.4465,50.3534,0.8176,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,02/04/17 09:00:00,95.5897,0.8226,0.3250,1.1476,2.9960,249.8268,3.2294,38.3851,50.3169,0.8967,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,03/04/17 09:00:00,95.7235,0.8301,0.3106,1.1407,2.8665,250.4166,3.2189,38.3506,50.2985,0.8013,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,04/04/17 09:00:00,95.5542,0.8286,0.3273,1.1560,2.9937,251.4694,3.2484,38.4018,50.3210,0.8810,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,05/04/17 09:00:00,95.5591,0.8591,0.3286,1.1877,2.9734,252.0694,4.3638,38.3727,50.2826,0.8393,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,06/04/17 09:00:00,95.6158,0.8740,0.3007,1.1747,2.8959,253.9941,6.5541,38.3795,50.2888,0.8213,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,07/04/17 09:00:00,95.6038,0.8602,0.2909,1.1511,2.9384,253.1875,9.2926,38.3947,50.3116,0.8475,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,08/04/17 09:00:00,95.2872,0.9100,0.3017,1.2117,3.1939,254.6884,5.5895,38.4450,50.3009,0.9780,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,09/04/17 09:00:00,95.3247,0.8419,0.3095,1.1515,3.2161,253.3073,2.3487,38.4763,50.3625,0.4586,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,10/04/17 09:00:00,95.5449,0.7936,0.3019,1.0954,3.0491,252.0618,2.0508,38.4494,50.3843,0.0094,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,11/04/17 09:00:00,95.2049,0.8348,0.3066,1.1414,3.2780,252.4155,2.1548,38.5400,50.4049,0.0085,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,12/04/17 09:00:00,95.2500,0.8267,0.2875,1.1142,3.2537,251.8435,4.3807,38.5472,50.4234,0.0083,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,13/04/17 09:00:00,95.3225,0.7780,0.2711,1.0491,3.2156,256.0871,9.3574,38.5888,50.4882,0.0068,
S-MABGN050-TR07,CRE 12 Madero I,Pto. de Calidad Lomas del Real T.R.,14/04/17 09:00:00,95.3352,0.8043,0.2726,1.0769,3.2146,254.5858,3.7954,38.5474,50.4459,0.0078,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,01/04/17 09:00:00,95.3335,0.8244,0.3558,1.1803,3.1895,223.3798,0.0001,38.4512,50.3372,0.0103,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,02/04/17 09:00:00,95.5499,0.8324,0.3378,1.1702,3.0143,222.3927,0.0000,38.3827,50.3009,0.0087,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,03/04/17 09:00:00,95.6925,0.8402,0.3231,1.1633,2.8895,221.9751,0.0002,38.3416,50.2783,0.0139,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,04/04/17 09:00:00,95.3116,0.8118,0.3277,1.1395,3.1742,222.8418,0.0001,38.5071,50.3906,0.0114,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,05/04/17 09:00:00,95.0754,0.7011,0.2862,0.9873,3.4060,222.1832,0.0003,38.7234,50.6094,0.0177,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,06/04/17 09:00:00,95.2086,0.7405,0.2669,1.0074,3.2714,224.0960,0.0002,38.6714,50.5612,0.0160,
S-MABGN160-TR03,CRE Iberdrola Altamira,Pto. de Calidad IBERDROLA T.R.,07/04/17 09:00:00,95.3463,0.7898,0.2777,1.0675,3.1705,223.6529,0.0002,38.5604,50.4590,0.0219,
