Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 11:00:00,99.2106,0.1201,0.1483,0.2684,0.2456,251.1572,34.7676,37.9356,50.6426,1.5042,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 12:00:00,99.2177,0.1164,0.1473,0.2637,0.2430,253.9605,36.3220,37.9373,50.6471,1.4921,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 13:00:00,99.2217,0.1119,0.1471,0.2590,0.2434,254.5392,38.2092,37.9393,50.6514,1.4829,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 14:00:00,99.2243,0.1086,0.1473,0.2559,0.2441,256.2306,38.3353,37.9403,50.6541,1.6304,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 15:00:00,99.2257,0.1081,0.1467,0.2548,0.2433,255.5734,37.6403,37.9407,50.6548,1.6691,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 16:00:00,99.2259,0.1093,0.1462,0.2555,0.2426,259.9512,35.0337,37.9405,50.6542,1.6635,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 17:00:00,99.2371,0.1108,0.1425,0.2533,0.2376,251.0785,31.4422,37.9359,50.6524,1.6775,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 18:00:00,99.2331,0.1134,0.1427,0.2561,0.2382,253.5440,28.6458,37.9355,50.6499,1.6504,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 19:00:00,99.2266,0.1161,0.1438,0.2600,0.2400,258.7410,27.0250,37.9352,50.6469,1.6878,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 20:00:00,99.2271,0.1169,0.1438,0.2607,0.2397,252.7548,26.8397,37.9343,50.6463,1.5716,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 21:00:00,99.2221,0.1183,0.1452,0.2635,0.2416,249.9912,26.6183,37.9343,50.6450,1.6788,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 22:00:00,99.2154,0.1200,0.1464,0.2664,0.2430,260.1452,26.1320,37.9359,50.6436,1.6186,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,19/03/17 23:00:00,99.2048,0.1229,0.1495,0.2723,0.2470,254.2971,26.0265,37.9349,50.6394,1.6354,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 00:00:00,99.2008,0.1243,0.1507,0.2750,0.2484,250.4206,25.5527,37.9343,50.6376,1.6560,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 01:00:00,99.2012,0.1249,0.1502,0.2751,0.2477,253.1940,24.5651,37.9349,50.6381,1.6360,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 02:00:00,99.2021,0.1263,0.1493,0.2756,0.2467,253.1887,24.8808,37.9336,50.6364,1.6086,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 03:00:00,99.2047,0.1262,0.1482,0.2743,0.2452,261.7032,22.7391,37.9337,50.6368,1.6492,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 04:00:00,99.2083,0.1263,0.1470,0.2733,0.2445,254.7994,21.8101,37.9330,50.6377,1.6138,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 05:00:00,99.1969,0.1274,0.1504,0.2779,0.2488,258.5130,22.5392,37.9338,50.6348,1.6479,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 06:00:00,99.2005,0.1270,0.1497,0.2767,0.2475,249.5582,22.4340,37.9332,50.6358,1.7068,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 07:00:00,99.2038,0.1256,0.1489,0.2746,0.2465,252.6626,24.0657,37.9335,50.6370,1.6463,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 08:00:00,99.2044,0.1248,0.1487,0.2735,0.2466,255.6987,26.7814,37.9345,50.6384,1.6277,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 09:00:00,99.2066,0.1237,0.1481,0.2718,0.2457,257.3300,27.7958,37.9345,50.6389,1.5815,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 10:00:00,99.1914,0.1217,0.1536,0.2753,0.2551,255.8208,28.2928,37.9386,50.6406,1.7309,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 11:00:00,99.2103,0.1174,0.1489,0.2663,0.2475,254.4267,32.3574,37.9377,50.6455,1.5860,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 12:00:00,99.2211,0.1133,0.1470,0.2603,0.2443,249.4640,34.1021,37.9374,50.6493,1.4834,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 13:00:00,99.2228,0.1096,0.1470,0.2566,0.2444,259.7853,35.6155,37.9408,50.6537,1.5247,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 14:00:00,99.2060,0.1280,0.1500,0.2780,0.2480,,,37.9243,50.6240,,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 15:00:00,99.2060,0.1280,0.1500,0.2780,0.2480,,,37.9243,50.6240,,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 16:00:00,99.2325,0.1049,0.1455,0.2504,0.2431,252.6224,35.2826,37.9403,50.6576,1.6650,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 17:00:00,99.2369,0.1056,0.1442,0.2498,0.2407,249.0150,32.9520,37.9384,50.6568,1.7663,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 18:00:00,99.2285,0.1033,0.1474,0.2507,0.2471,252.1110,29.0458,37.9422,50.6598,1.6823,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 19:00:00,99.2396,0.1097,0.1415,0.2512,0.2372,257.8452,26.8780,37.9369,50.6542,1.6111,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 20:00:00,99.2330,0.1139,0.1424,0.2563,0.2388,256.8152,25.7830,37.9349,50.6492,1.6617,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 21:00:00,99.2355,0.1156,0.1412,0.2568,0.2368,252.7589,24.4542,37.9336,50.6483,1.6733,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 22:00:00,99.2366,0.1181,0.1403,0.2583,0.2355,251.1616,24.6149,37.9306,50.6444,1.6866,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,20/03/17 23:00:00,99.2105,0.1215,0.1478,0.2693,0.2462,256.0230,24.1170,37.9350,50.6420,1.6533,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 00:00:00,99.2076,0.1241,0.1482,0.2723,0.2455,255.5538,24.1098,37.9340,50.6392,1.7018,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 01:00:00,99.2025,0.1268,0.1488,0.2756,0.2464,256.6697,24.1580,37.9344,50.6374,1.6374,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 02:00:00,99.2018,0.1264,0.1493,0.2757,0.2471,253.2533,24.0046,37.9334,50.6362,1.7015,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 03:00:00,99.2017,0.1268,0.1496,0.2764,0.2475,248.9651,23.9307,37.9324,50.6355,1.6461,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 04:00:00,99.1986,0.1280,0.1500,0.2780,0.2481,252.6860,23.6840,37.9335,50.6354,1.6784,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 05:00:00,99.3427,0.1243,0.1050,0.2293,0.1714,253.9238,22.7203,37.9161,50.6522,1.1814,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 06:00:00,99.4993,0.1199,0.0567,0.1766,0.0887,255.7561,21.4368,37.8904,50.6620,0.8040,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 07:00:00,99.4994,0.1199,0.0567,0.1766,0.0885,255.8121,21.9276,37.8894,50.6608,0.8428,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 08:00:00,99.4991,0.1197,0.0567,0.1764,0.0885,257.8401,24.1678,37.8895,50.6605,0.8719,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 09:00:00,99.4954,0.1196,0.0566,0.1763,0.0884,254.3634,104.4470,37.8928,50.6634,0.8483,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 10:00:00,99.4782,0.1199,0.0566,0.1765,0.0887,258.9901,149.0788,37.9025,50.6683,0.8869,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 11:00:00,99.4736,0.1188,0.0567,0.1755,0.0886,267.7382,147.8317,37.9065,50.6711,0.8730,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 12:00:00,99.5080,0.1200,0.0570,0.1770,0.0880,,,37.8781,50.6487,,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 13:00:00,99.4953,0.1198,0.0567,0.1765,0.0887,256.6924,102.9640,37.8908,50.6607,0.8983,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 14:00:00,99.4958,0.1198,0.0567,0.1765,0.0885,261.9073,67.5480,37.8928,50.6630,0.9090,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 15:00:00,99.5005,0.1157,0.0568,0.1725,0.0889,248.2072,54.2335,37.8935,50.6672,0.9129,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 16:00:00,99.4973,0.1201,0.0567,0.1768,0.0884,261.0465,51.1509,37.8906,50.6609,0.9104,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 17:00:00,99.5012,0.1211,0.0566,0.1778,0.0884,236.2098,39.0913,37.8873,50.6601,0.9279,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 18:00:00,99.5014,0.1203,0.0566,0.1769,0.0883,242.4365,34.0804,37.8869,50.6593,0.9108,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 19:00:00,99.5001,0.1200,0.0566,0.1767,0.0886,250.4004,29.6341,37.8878,50.6593,0.9308,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 20:00:00,99.5005,0.1198,0.0566,0.1764,0.0884,249.6919,27.5240,37.8887,50.6605,0.8985,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 21:00:00,99.5004,0.1198,0.0566,0.1764,0.0885,251.0496,27.9495,37.8888,50.6607,0.8809,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 22:00:00,99.5003,0.1200,0.0567,0.1767,0.0884,250.7926,25.9003,37.8877,50.6590,0.8758,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,21/03/17 23:00:00,99.5001,0.1200,0.0567,0.1767,0.0884,252.2385,24.6533,37.8880,50.6594,0.8625,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 00:00:00,99.4999,0.1201,0.0566,0.1767,0.0884,254.7863,24.1073,37.8891,50.6606,0.8830,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 01:00:00,99.5005,0.1204,0.0566,0.1770,0.0884,250.9301,22.9143,37.8882,50.6598,0.8865,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 02:00:00,99.4995,0.1205,0.0566,0.1772,0.0884,256.8050,23.2508,37.8891,50.6602,0.8635,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 03:00:00,99.4987,0.1204,0.0566,0.1770,0.0884,262.1358,22.2361,37.8896,50.6602,0.8621,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 04:00:00,99.5000,0.1200,0.0566,0.1767,0.0884,257.5314,21.6276,37.8893,50.6608,0.8830,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 05:00:00,99.5011,0.1203,0.0566,0.1770,0.0884,247.2124,22.1146,37.8856,50.6568,0.8916,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 06:00:00,99.5008,0.1206,0.0566,0.1772,0.0883,250.9564,22.6219,37.8877,50.6594,0.8412,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 07:00:00,99.5027,0.1208,0.0567,0.1775,0.0884,236.0343,22.6486,37.8851,50.6578,0.8590,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 08:00:00,99.4982,0.1208,0.0566,0.1774,0.0884,263.0494,25.8305,37.8889,50.6590,0.8514,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 09:00:00,99.5003,0.1207,0.0566,0.1773,0.0884,248.4871,27.8104,37.8878,50.6594,0.8432,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 10:00:00,99.4970,0.1210,0.0566,0.1776,0.0885,265.9164,28.7375,37.8917,50.6618,0.9086,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 11:00:00,99.4989,0.1211,0.0566,0.1777,0.0884,254.7067,31.3782,37.8891,50.6602,0.9019,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 12:00:00,99.4990,0.1208,0.0566,0.1774,0.0884,254.6451,33.9898,37.8891,50.6600,0.8933,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 13:00:00,99.5024,0.1204,0.0566,0.1770,0.0884,236.6669,34.6274,37.8860,50.6587,0.8992,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 14:00:00,99.4995,0.1219,0.0566,0.1784,0.0882,250.8122,34.6611,37.8882,50.6594,0.9132,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 15:00:00,99.4972,0.1229,0.0565,0.1794,0.0883,257.1807,36.1861,37.8886,50.6584,0.9324,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 16:00:00,99.4972,0.1229,0.0566,0.1795,0.0882,256.5688,33.6010,37.8888,50.6588,0.8978,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 17:00:00,99.4993,0.1205,0.0566,0.1771,0.0884,256.2262,31.5363,37.8886,50.6593,0.9133,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 18:00:00,99.5070,0.1147,0.0564,0.1711,0.0881,243.7695,28.0523,37.8896,50.6649,0.9136,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 19:00:00,99.5064,0.1148,0.0564,0.1712,0.0880,247.0689,27.5731,37.8890,50.6636,0.9409,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 20:00:00,99.5005,0.1171,0.0565,0.1735,0.0882,270.6935,24.0608,37.8924,50.6639,0.9386,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 21:00:00,99.5028,0.1189,0.0565,0.1755,0.0882,246.4460,23.2466,37.8881,50.6609,0.9090,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 22:00:00,99.5006,0.1194,0.0566,0.1759,0.0882,256.4088,22.6055,37.8897,50.6615,0.9188,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,22/03/17 23:00:00,99.5020,0.1194,0.0565,0.1759,0.0882,251.9086,23.3501,37.8890,50.6616,0.9092,
S-CMBGN031-TR07,CRE 56 San Pablo Rincón Pacheco,Pto. de Calidad Campo Rincon Pacheco T.R.,23/03/17 00:00:00,99.4994,0.1194,0.0566,0.1760,0.0882,264.3954,23.5447,37.8912,50.6623,0.8599,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 00:00:00,98.5754,0.1206,0.2601,0.3808,0.6327,261.7315,0.0853,38.1300,50.6961,1.7896,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 01:00:00,98.5868,0.1203,0.2596,0.3798,0.6267,256.1292,0.0794,38.1233,50.6872,1.7715,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 02:00:00,98.5852,0.1203,0.2599,0.3801,0.6286,257.9380,0.0688,38.1243,50.6885,1.7523,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 03:00:00,98.5771,0.1210,0.2599,0.3809,0.6334,260.6691,0.0719,38.1281,50.6935,1.7485,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 04:00:00,98.5696,0.1208,0.2601,0.3809,0.6393,256.3730,0.0699,38.1291,50.6949,1.7617,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 05:00:00,98.5749,0.1206,0.2596,0.3803,0.6357,257.1630,0.0658,38.1281,50.6914,1.7375,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 06:00:00,98.5824,0.1204,0.2597,0.3802,0.6306,260.3314,0.0661,38.1260,50.6885,1.7003,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 07:00:00,98.5762,0.1208,0.2602,0.3810,0.6337,261.2519,0.0654,38.1290,50.6925,1.7780,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 08:00:00,98.5714,0.1210,0.2614,0.3823,0.6368,259.8986,0.0647,38.1288,50.6923,1.9237,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 09:00:00,98.5755,0.1207,0.2608,0.3816,0.6339,258.6546,0.0687,38.1277,50.6909,1.9499,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 10:00:00,98.5745,0.1207,0.2613,0.3821,0.6351,259.1776,0.0681,38.1270,50.6900,2.1347,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 11:00:00,98.5767,0.1207,0.2611,0.3818,0.6327,260.8291,0.0700,38.1276,50.6908,1.9346,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 12:00:00,98.5726,0.1210,0.2624,0.3834,0.6338,259.9043,0.0802,38.1285,50.6919,2.1411,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 13:00:00,98.5735,0.1211,0.2620,0.3831,0.6334,259.0615,0.0947,38.1284,50.6918,2.2943,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 14:00:00,98.5650,0.1211,0.2635,0.3846,0.6363,265.1964,0.1146,38.1348,50.7003,2.3075,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 15:00:00,98.5661,0.1210,0.2646,0.3856,0.6354,262.9987,0.1166,38.1321,50.6967,2.4195,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 16:00:00,98.5719,0.1209,0.2638,0.3847,0.6327,258.4827,0.1162,38.1281,50.6914,2.3303,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 17:00:00,98.5699,0.1207,0.2641,0.3848,0.6334,259.9833,0.1110,38.1292,50.6928,2.1673,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 18:00:00,98.5672,0.1208,0.2657,0.3865,0.6354,260.6209,0.1093,38.1283,50.6917,1.9882,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 19:00:00,98.5669,0.1208,0.2648,0.3856,0.6356,258.1282,0.1083,38.1293,50.6930,1.8847,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 20:00:00,98.5685,0.1208,0.2641,0.3849,0.6355,258.2152,0.1081,38.1285,50.6919,1.8201,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 21:00:00,98.5691,0.1207,0.2636,0.3842,0.6352,259.5450,0.1080,38.1294,50.6931,1.8206,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 22:00:00,98.5664,0.1209,0.2634,0.3843,0.6374,258.9353,0.1101,38.1298,50.6936,1.7370,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,15/03/17 23:00:00,98.5808,0.1205,0.2627,0.3832,0.6287,259.4124,0.1098,38.1248,50.6870,1.6857,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 00:00:00,98.5786,0.1207,0.2619,0.3825,0.6313,257.6323,0.1108,38.1250,50.6873,1.6031,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 01:00:00,98.5748,0.1213,0.2630,0.3843,0.6334,258.0263,0.1095,38.1250,50.6873,1.6522,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 02:00:00,98.5765,0.1208,0.2615,0.3823,0.6327,257.3363,0.1088,38.1260,50.6885,1.6581,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 03:00:00,98.5760,0.1211,0.2615,0.3826,0.6333,258.3771,0.1089,38.1261,50.6887,1.6328,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 04:00:00,98.5831,0.1205,0.2617,0.3822,0.6295,255.1860,0.1049,38.1222,50.6835,1.6224,
S-CMBGN041-TR10,CRE 58 Cauchy,Pto. de Calidad Campo Cauchy T.R.,16/03/17 05:00:00,98.5817,0.1207,0.2612,0.3819,0.6302,257.2282,0.1009,38.1236,50.6842,1.5437,
